flujo,agnos,producto,flujo
195         ,2033        ,calor_calder,        0.00
195         ,2034        ,calor_calder,        0.00
195         ,2035        ,calor_calder,        0.00
195         ,2036        ,calor_calder,        0.00
195         ,2037        ,calor_calder,        0.00
195         ,2038        ,calor_calder,        0.00
195         ,2039        ,calor_calder,        0.00
195         ,2040        ,calor_calder,        0.00
195         ,2041        ,calor_calder,        0.00
195         ,2042        ,calor_calder,        0.00
195         ,2043        ,calor_calder,        0.00
195         ,2044        ,calor_calder,        0.00
195         ,2045        ,calor_calder,        0.00
195         ,2046        ,calor_calder,        0.00
195         ,2047        ,calor_calder,        0.00
195         ,2048        ,calor_calder,        0.00
195         ,2049        ,calor_calder,        0.00
195         ,2050        ,calor_calder,        0.00
196         ,2017        ,calor_calder,        0.00
196         ,2018        ,calor_calder,        0.00
196         ,2019        ,calor_calder,        0.00
196         ,2020        ,calor_calder,        0.00
196         ,2021        ,calor_calder,        0.00
196         ,2022        ,calor_calder,        0.00
196         ,2023        ,calor_calder,        0.00
196         ,2024        ,calor_calder,        0.00
196         ,2025        ,calor_calder,        0.00
196         ,2026        ,calor_calder,        0.00
196         ,2027        ,calor_calder,        0.00
196         ,2028        ,calor_calder,        0.00
196         ,2029        ,calor_calder,        0.00
196         ,2030        ,calor_calder,        0.00
196         ,2031        ,calor_calder,        0.00
196         ,2032        ,calor_calder,        0.00
196         ,2033        ,calor_calder,        0.00
196         ,2034        ,calor_calder,        0.00
196         ,2035        ,calor_calder,        0.00
196         ,2036        ,calor_calder,        0.00
196         ,2037        ,calor_calder,        0.00
196         ,2038        ,calor_calder,        0.00
196         ,2039        ,calor_calder,        0.00
196         ,2040        ,calor_calder,        0.00
196         ,2041        ,calor_calder,        0.00
196         ,2042        ,calor_calder,        0.00
196         ,2043        ,calor_calder,        0.00
196         ,2044        ,calor_calder,        0.00
196         ,2045        ,calor_calder,        0.00
196         ,2046        ,calor_calder,        0.00
196         ,2047        ,calor_calder,        0.00
196         ,2048        ,calor_calder,        0.00
196         ,2049        ,calor_calder,        0.00
196         ,2050        ,calor_calder,        0.00
197         ,2017        ,gas_natural ,        0.00
197         ,2018        ,gas_natural ,        0.00
197         ,2019        ,gas_natural ,        0.00
197         ,2020        ,gas_natural ,        0.00
197         ,2021        ,gas_natural ,        0.00
197         ,2022        ,gas_natural ,        0.00
197         ,2023        ,gas_natural ,        0.00
197         ,2024        ,gas_natural ,        0.00
197         ,2025        ,gas_natural ,        0.00
197         ,2026        ,gas_natural ,        0.00
197         ,2027        ,gas_natural ,        0.00
197         ,2028        ,gas_natural ,        0.00
197         ,2029        ,gas_natural ,        0.00
197         ,2030        ,gas_natural ,        0.00
197         ,2031        ,gas_natural ,        0.00
197         ,2032        ,gas_natural ,        0.00
197         ,2033        ,gas_natural ,        0.00
197         ,2034        ,gas_natural ,        0.00
197         ,2035        ,gas_natural ,        0.00
197         ,2036        ,gas_natural ,        0.00
197         ,2037        ,gas_natural ,        0.00
197         ,2038        ,gas_natural ,        0.00
197         ,2039        ,gas_natural ,        0.00
197         ,2040        ,gas_natural ,        0.00
197         ,2041        ,gas_natural ,        0.00
197         ,2042        ,gas_natural ,        0.00
197         ,2043        ,gas_natural ,        0.00
197         ,2044        ,gas_natural ,        0.00
197         ,2045        ,gas_natural ,        0.00
197         ,2046        ,gas_natural ,        0.00
197         ,2047        ,gas_natural ,        0.00
197         ,2048        ,gas_natural ,        0.00
197         ,2049        ,gas_natural ,        0.00
197         ,2050        ,gas_natural ,        0.00
198         ,2017        ,calor_calder,        0.00
198         ,2018        ,calor_calder,        0.00
198         ,2019        ,calor_calder,        0.00
198         ,2020        ,calor_calder,        0.00
198         ,2021        ,calor_calder,        0.00
198         ,2022        ,calor_calder,        0.00
198         ,2023        ,calor_calder,        0.00
198         ,2024        ,calor_calder,        0.00
198         ,2025        ,calor_calder,        0.00
198         ,2026        ,calor_calder,        0.00
198         ,2027        ,calor_calder,        0.00
198         ,2028        ,calor_calder,        0.00
198         ,2029        ,calor_calder,        0.00
198         ,2030        ,calor_calder,        0.00
198         ,2031        ,calor_calder,        0.00
198         ,2032        ,calor_calder,        0.00
198         ,2033        ,calor_calder,        0.00
198         ,2034        ,calor_calder,        0.00
198         ,2035        ,calor_calder,        0.00
198         ,2036        ,calor_calder,        0.00
198         ,2037        ,calor_calder,        0.00
198         ,2038        ,calor_calder,        0.00
198         ,2039        ,calor_calder,        0.00
198         ,2040        ,calor_calder,        0.00
198         ,2041        ,calor_calder,        0.00
198         ,2042        ,calor_calder,        0.00
198         ,2043        ,calor_calder,        0.00
198         ,2044        ,calor_calder,        0.00
198         ,2045        ,calor_calder,        0.00
198         ,2046        ,calor_calder,        0.00
198         ,2047        ,calor_calder,        0.00
198         ,2048        ,calor_calder,        0.00
198         ,2049        ,calor_calder,        0.00
198         ,2050        ,calor_calder,        0.00
199         ,2017        ,calor_calder,        0.00
199         ,2018        ,calor_calder,        0.00
199         ,2019        ,calor_calder,        0.00
199         ,2020        ,calor_calder,        0.00
199         ,2021        ,calor_calder,        0.00
199         ,2022        ,calor_calder,        0.00
199         ,2023        ,calor_calder,        0.00
199         ,2024        ,calor_calder,        0.00
199         ,2025        ,calor_calder,        0.00
199         ,2026        ,calor_calder,        0.00
199         ,2027        ,calor_calder,        0.00
199         ,2028        ,calor_calder,        0.00
199         ,2029        ,calor_calder,        0.00
199         ,2030        ,calor_calder,        0.00
199         ,2031        ,calor_calder,        0.00
199         ,2032        ,calor_calder,        0.00
199         ,2033        ,calor_calder,        0.00
199         ,2034        ,calor_calder,        0.00
199         ,2035        ,calor_calder,        0.00
199         ,2036        ,calor_calder,        0.00
199         ,2037        ,calor_calder,        0.00
199         ,2038        ,calor_calder,        0.00
199         ,2039        ,calor_calder,        0.00
199         ,2040        ,calor_calder,        0.00
199         ,2041        ,calor_calder,        0.00
199         ,2042        ,calor_calder,        0.00
199         ,2043        ,calor_calder,        0.00
199         ,2044        ,calor_calder,        0.00
199         ,2045        ,calor_calder,        0.00
199         ,2046        ,calor_calder,        0.00
199         ,2047        ,calor_calder,        0.00
199         ,2048        ,calor_calder,        0.00
199         ,2049        ,calor_calder,        0.00
199         ,2050        ,calor_calder,        0.00
200         ,2017        ,solar       ,        0.00
200         ,2018        ,solar       ,        0.00
200         ,2019        ,solar       ,        0.00
200         ,2020        ,solar       ,        0.00
200         ,2021        ,solar       ,        0.00
200         ,2022        ,solar       ,        0.00
200         ,2023        ,solar       ,        0.00
200         ,2024        ,solar       ,        0.00
200         ,2025        ,solar       ,        0.00
200         ,2026        ,solar       ,        0.00
200         ,2027        ,solar       ,        0.00
