central,agno,generacion
Santa_Fe_4                              ,2041        ,        0.00
Santa_Fe_4                              ,2042        ,        0.00
Santa_Fe_4                              ,2043        ,        0.00
Santa_Fe_4                              ,2044        ,        0.00
Santa_Fe_4                              ,2045        ,        0.00
Santa_Fe_4                              ,2046        ,        0.00
Santa_Fe_4                              ,2047        ,        0.00
Santa_Fe_4                              ,2048        ,        0.00
Santa_Fe_4                              ,2049        ,        0.00
Santa_Fe_4                              ,2050        ,        0.00
CMPC_PACIFICO_3                         ,2017        ,    91980.00
CMPC_PACIFICO_3                         ,2018        ,    91980.00
CMPC_PACIFICO_3                         ,2019        ,    91980.00
CMPC_PACIFICO_3                         ,2020        ,    92232.00
CMPC_PACIFICO_3                         ,2021        ,    91980.00
CMPC_PACIFICO_3                         ,2022        ,    91980.00
CMPC_PACIFICO_3                         ,2023        ,    91980.00
CMPC_PACIFICO_3                         ,2024        ,    92232.00
CMPC_PACIFICO_3                         ,2025        ,    91980.00
CMPC_PACIFICO_3                         ,2026        ,    88725.00
CMPC_PACIFICO_3                         ,2027        ,    88725.00
CMPC_PACIFICO_3                         ,2028        ,    85932.00
CMPC_PACIFICO_3                         ,2029        ,    87222.08
CMPC_PACIFICO_3                         ,2030        ,    85785.00
CMPC_PACIFICO_3                         ,2031        ,    85785.00
CMPC_PACIFICO_3                         ,2032        ,    85932.00
CMPC_PACIFICO_3                         ,2033        ,    85785.00
CMPC_PACIFICO_3                         ,2034        ,    85785.00
CMPC_PACIFICO_3                         ,2035        ,    85785.00
CMPC_PACIFICO_3                         ,2036        ,    82874.43
CMPC_PACIFICO_3                         ,2037        ,    78729.00
CMPC_PACIFICO_3                         ,2038        ,    83506.50
CMPC_PACIFICO_3                         ,2039        ,    83506.50
CMPC_PACIFICO_3                         ,2040        ,    83653.50
CMPC_PACIFICO_3                         ,2041        ,    83506.50
CMPC_PACIFICO_3                         ,2042        ,    83506.50
CMPC_PACIFICO_3                         ,2043        ,    80356.50
CMPC_PACIFICO_3                         ,2044        ,    80503.50
CMPC_PACIFICO_3                         ,2045        ,    78078.00
CMPC_PACIFICO_3                         ,2046        ,    71673.00
CMPC_PACIFICO_3                         ,2047        ,    71273.50
CMPC_PACIFICO_3                         ,2048        ,    71820.00
CMPC_PACIFICO_3                         ,2049        ,    67830.00
CMPC_PACIFICO_3                         ,2050        ,    74235.00
SANTA_MARTA                             ,2017        ,   137532.00
SANTA_MARTA                             ,2018        ,   137532.00
SANTA_MARTA                             ,2019        ,   137532.00
SANTA_MARTA                             ,2020        ,   137908.80
SANTA_MARTA                             ,2021        ,   137532.00
SANTA_MARTA                             ,2022        ,   137532.00
SANTA_MARTA                             ,2023        ,   137532.00
SANTA_MARTA                             ,2024        ,   137908.80
SANTA_MARTA                             ,2025        ,   137532.00
SANTA_MARTA                             ,2026        ,   132665.00
SANTA_MARTA                             ,2027        ,   128269.00
SANTA_MARTA                             ,2028        ,   128488.80
SANTA_MARTA                             ,2029        ,   128269.00
SANTA_MARTA                             ,2030        ,   128269.00
SANTA_MARTA                             ,2031        ,   128269.00
SANTA_MARTA                             ,2032        ,   128488.80
SANTA_MARTA                             ,2033        ,   128269.00
SANTA_MARTA                             ,2034        ,   128269.00
SANTA_MARTA                             ,2035        ,   123559.00
SANTA_MARTA                             ,2036        ,   123778.80
SANTA_MARTA                             ,2037        ,   123559.00
SANTA_MARTA                             ,2038        ,   123559.00
SANTA_MARTA                             ,2039        ,   118692.00
SANTA_MARTA                             ,2040        ,   128488.80
SANTA_MARTA                             ,2041        ,   123559.00
SANTA_MARTA                             ,2042        ,   121455.20
SANTA_MARTA                             ,2043        ,   121125.50
SANTA_MARTA                             ,2044        ,   112203.52
SANTA_MARTA                             ,2045        ,   115442.10
SANTA_MARTA                             ,2046        ,    93476.81
SANTA_MARTA                             ,2047        ,    96712.00
SANTA_MARTA                             ,2048        ,    92033.40
SANTA_MARTA                             ,2049        ,    69755.10
SANTA_MARTA                             ,2050        ,    81105.24
LOS_GUINDOS                             ,2017        ,        0.00
LOS_GUINDOS                             ,2018        ,        0.00
LOS_GUINDOS                             ,2019        ,        0.00
LOS_GUINDOS                             ,2020        ,        0.00
LOS_GUINDOS                             ,2021        ,        0.00
LOS_GUINDOS                             ,2022        ,        0.00
LOS_GUINDOS                             ,2023        ,        0.00
LOS_GUINDOS                             ,2024        ,        0.00
LOS_GUINDOS                             ,2025        ,        0.00
LOS_GUINDOS                             ,2026        ,        0.00
LOS_GUINDOS                             ,2027        ,        0.00
LOS_GUINDOS                             ,2028        ,        0.00
LOS_GUINDOS                             ,2029        ,        0.00
LOS_GUINDOS                             ,2030        ,        0.00
LOS_GUINDOS                             ,2031        ,        0.00
LOS_GUINDOS                             ,2032        ,        0.00
LOS_GUINDOS                             ,2033        ,        0.00
LOS_GUINDOS                             ,2034        ,        0.00
LOS_GUINDOS                             ,2035        ,        0.00
LOS_GUINDOS                             ,2036        ,        0.00
LOS_GUINDOS                             ,2037        ,        0.00
LOS_GUINDOS                             ,2038        ,        0.00
LOS_GUINDOS                             ,2039        ,        0.00
LOS_GUINDOS                             ,2040        ,        0.00
LOS_GUINDOS                             ,2041        ,        0.00
LOS_GUINDOS                             ,2042        ,        0.00
LOS_GUINDOS                             ,2043        ,        0.00
LOS_GUINDOS                             ,2044        ,        0.00
LOS_GUINDOS                             ,2045        ,        0.00
LOS_GUINDOS                             ,2046        ,        0.00
LOS_GUINDOS                             ,2047        ,        0.00
LOS_GUINDOS                             ,2048        ,        0.00
LOS_GUINDOS                             ,2049        ,        0.00
LOS_GUINDOS                             ,2050        ,        0.00
CORDILLERA                              ,2017        ,        0.00
CORDILLERA                              ,2018        ,        0.00
CORDILLERA                              ,2019        ,        0.00
CORDILLERA                              ,2020        ,        0.00
CORDILLERA                              ,2021        ,        0.00
CORDILLERA                              ,2022        ,        0.00
CORDILLERA                              ,2023        ,        0.00
CORDILLERA                              ,2024        ,        0.00
CORDILLERA                              ,2025        ,        0.00
CORDILLERA                              ,2026        ,        0.00
CORDILLERA                              ,2027        ,        0.00
